1	4eec9565-76b4-4dc4-91df-479c71dcef701	4eec9565-76b4-4dc4-91df-479c71dcef701end	 We went outside and got out gear.	We enthusiastically played the game till it got dark.
0	e9223a00-dd48-400b-9b73-c24b5968285b0	e9223a00-dd48-400b-9b73-c24b5968285b0end	 Amy was terrified and called an ambulance right away.	The ambulance took her to the morgue to die.
1	d366b88f-b59e-492a-a4a7-0848c45237b01	d366b88f-b59e-492a-a4a7-0848c45237b01end	 We ate our meals, and shared a dessert.	This would be our new favorite restaurant.
1	fe77bddd-892f-405e-acd9-f1cfb8522d741	fe77bddd-892f-405e-acd9-f1cfb8522d741end	 He decided to have an affair.	His wife found out and they got a divorce.
0	899bb94a-66ec-4a36-a26d-131571aff33a0	899bb94a-66ec-4a36-a26d-131571aff33a0end	 Matthew's mother relented and abandoned her work.	Matthew's mother finished all of her work on the computer.
1	1cfe77d3-b1b2-4e00-bcda-2afb98c8968b1	1cfe77d3-b1b2-4e00-bcda-2afb98c8968b1end	 She realized it was delicious!	Mia liked it so much she decided to learn how to make it.
0	e7c6b024-bdc4-4231-a5fb-04398e400e5a0	e7c6b024-bdc4-4231-a5fb-04398e400e5a0end	 He was sad when his trip came to an end.	Felipe swore he would never go back to such a lousy place.
1	800c65e1-0a7d-4058-a943-a2f22efa12511	800c65e1-0a7d-4058-a943-a2f22efa12511end	 When she got to school, she saw a sign that said class cancelled!	Laura felt she had wasted her time.
0	bb054807-6986-45c6-a70e-3fe1d03d4c1b0	bb054807-6986-45c6-a70e-3fe1d03d4c1b0end	 His mother gave him soup and medicine.	Brad's mother was rather uncaring.
1	9c0cccf4-7008-4997-b0a6-2fadfee4fb551	9c0cccf4-7008-4997-b0a6-2fadfee4fb551end	 Eventually his neighbors do too and his neighborhood looks better.	Everyone felt better that it was cleaner.
0	f4aeb79d-acf1-475a-9c31-b9cfd8bc54f60	f4aeb79d-acf1-475a-9c31-b9cfd8bc54f60end	 One day the squirrel finally did.	Joe was very frustrated.
1	9bec6c96-04a4-4987-a65f-da0fead906911	9bec6c96-04a4-4987-a65f-da0fead906911end	 At one party, she saw a curvy neighbor in a bikini talking to Bill.	Marge felt a pang of regret about putting in the pool right then.
0	686d0a57-8b7e-460f-972a-65c314ef39990	686d0a57-8b7e-460f-972a-65c314ef39990end	 Ben followed the string to see where it went.	Ben went for a run.
0	683fa7a6-70a2-41cb-b206-51c330e7fc580	683fa7a6-70a2-41cb-b206-51c330e7fc580end	 They were both suspended for a week.	Their parents jointly threw them a huge party to celebrate.
0	c6cdbb7f-ff5f-4b0b-9c41-6818d712dbcb0	c6cdbb7f-ff5f-4b0b-9c41-6818d712dbcb0end	 Her friends brought food and drinks to the party.	She accepted the food, and asked them all to leave.
0	731c4da7-a88a-49c8-8212-ec512bad27e90	731c4da7-a88a-49c8-8212-ec512bad27e90end	 I revisited the shop in 1991.	I hate spaghetti.
0	1cb2a8b6-8873-48a4-a778-02291cb7ca560	1cb2a8b6-8873-48a4-a778-02291cb7ca560end	 When I arrived at the hotel, she said she's in front.	I got on the plane and flew home.
1	391f5b4e-ffac-4184-be40-438c4304d9221	391f5b4e-ffac-4184-be40-438c4304d9221end	 His Mom appeared instantly and whisked him away from it.	Jimmy cried.
1	873653f4-f427-4d41-86cf-758c51dc46931	873653f4-f427-4d41-86cf-758c51dc46931end	 Allie dieted hard and exercised.	Allie was able to lose the 10 pounds and have the skin removal.
0	6010b3d4-577e-411c-908f-4e2fce71717b0	6010b3d4-577e-411c-908f-4e2fce71717b0end	 He decided it was a sign and boldly asked her out on the spot.	Jeb got the date but never ate peppermints again.
1	8293d91b-dfd6-47ac-bff8-23bc9686d9321	8293d91b-dfd6-47ac-bff8-23bc9686d9321end	 Vibe Magazine offered to publish the story on speculation.	It was the beginning of a fruitful relationship for Charles.
1	7e0ad258-5eb5-4674-b801-2200838c8ae31	7e0ad258-5eb5-4674-b801-2200838c8ae31end	 They posted an ad online to try to find the owner.	They never found the owner and kept the dog.
1	41f9c7bb-c8ff-4859-bfef-3552f065baa11	41f9c7bb-c8ff-4859-bfef-3552f065baa11end	 She went online and decided what she'd like to buy.	She found a cool item and then happily bought it.
1	ad552657-42f5-4d61-9b9d-2992a13e63581	ad552657-42f5-4d61-9b9d-2992a13e63581end	 I stood in the doorway for a while.	Then I imagined that I was Buffy and went running.
0	2fed71a3-7ba4-43b1-9ebf-b15ecbabbe620	2fed71a3-7ba4-43b1-9ebf-b15ecbabbe620end	 He went in for his interview and passed with flying colors!	He realized he needed to quit his job.
1	d3c29310-4502-47e9-9a6e-8b1178a0952f1	d3c29310-4502-47e9-9a6e-8b1178a0952f1end	 Walter had a vivid dream in which his late wife reassured him.	He asked the lady from bingo to go to dinner with him.
0	5f4e3494-27ed-4f2e-95ca-765494b32fb50	5f4e3494-27ed-4f2e-95ca-765494b32fb50end	 Finally he notices that the dandruff is going away.	Jasper is disappointed.
1	e56d5c8d-221c-4388-9a15-c38af332120c1	e56d5c8d-221c-4388-9a15-c38af332120c1end	 I screamed and ran all the way back to the main road.	I followed the road back to my car.
0	2ad06102-faf3-4d63-8256-be03d543ce2c0	2ad06102-faf3-4d63-8256-be03d543ce2c0end	 As soon as it was time for her break she dashed outside.	Nelly hated the outdoors.
1	d77e10c1-a7e3-45b4-bb23-6fe136f361bc1	d77e10c1-a7e3-45b4-bb23-6fe136f361bc1end	 She got a laser hair removal treatment.	She felt better about herself.
0	2a001e11-a576-4043-a060-7b2e28658be70	2a001e11-a576-4043-a060-7b2e28658be70end	 Thankfully, the wedding day dawned clear and sunny after all.	All the guests were covered in snow.
0	89cbffbf-4258-47a7-944a-9241ec0c2f170	89cbffbf-4258-47a7-944a-9241ec0c2f170end	 She decided to stay in a hotel and find a new job.	She was happy at the turn of events.
1	edd7b992-5e79-4359-8f60-99051b557b381	edd7b992-5e79-4359-8f60-99051b557b381end	 She ate the greasy, fatty food with relish.	Nya later regret eating unhealthy food.
0	af50c61e-685f-4e0c-8766-bfe5865dd9a90	af50c61e-685f-4e0c-8766-bfe5865dd9a90end	 After dinner, we visited and caught up.	We all eventually couldn't stop arguing with one another.
0	94e8ad21-f64e-4883-b78a-e7e4edf9deb70	94e8ad21-f64e-4883-b78a-e7e4edf9deb70end	 The other boys were fine but Jake fell and broke his leg!	Jake tried skiing again the following day.
1	4e564bce-7c14-4707-9757-1e1cc4f4634e1	4e564bce-7c14-4707-9757-1e1cc4f4634e1end	 A doctor looked at it and told Ivan the bite was infected!	Ivan bought mosquito repellent for his next hike.
1	a29e4877-6e82-47c6-af69-511fc6add0f21	a29e4877-6e82-47c6-af69-511fc6add0f21end	 Despite how scared he was he stayed the entire night.	Billy felt brave.
1	be1b3d0d-1d1c-431d-8d08-a0585bd1b57a1	be1b3d0d-1d1c-431d-8d08-a0585bd1b57a1end	 She told him going as the Devil is evil.	Dan made his own Devil costume.
1	d0e044bd-b49a-4078-8519-a04a9997b1951	d0e044bd-b49a-4078-8519-a04a9997b1951end	 His new boss is impressed with how good he looks.	Marco is glad that he made a good impression.
0	91afa299-8aac-4ee9-8013-276d15a7769c0	91afa299-8aac-4ee9-8013-276d15a7769c0end	 It was great making new friends.	All in all, it was a great day hiking.
0	b358c39f-5c1a-4274-890e-e7ef1b44cc090	b358c39f-5c1a-4274-890e-e7ef1b44cc090end	 He submitted the application.	He never thought of it again.
0	3a97e4bc-6cc7-4c33-bf8f-4f31ebca4e6e0	3a97e4bc-6cc7-4c33-bf8f-4f31ebca4e6e0end	 He broke into my house while we were sleeping.	He sat down at the table with us, and we all had drinks.
0	41006d52-82fa-4f6f-9589-caa9f2c5f3b10	41006d52-82fa-4f6f-9589-caa9f2c5f3b10end	 They soon were shopping and chatting together all the time.	Joss told her mom that the exchange student was mean.
0	d15127c8-80be-43a4-b6ae-bbb624f26be30	d15127c8-80be-43a4-b6ae-bbb624f26be30end	 He tried to use it on his job applications.	It helped him get a job in construction.
1	668e7d13-1250-4c4c-b3a9-f3965644e4f91	668e7d13-1250-4c4c-b3a9-f3965644e4f91end	 I got home and made some snacks, then went to put the movie in.	It was the best movie I had seen in a long time.
0	976a11ff-1a3c-4f4f-9b21-3179f2d9cf200	976a11ff-1a3c-4f4f-9b21-3179f2d9cf200end	 When she made it to work, she realized her coworker brought breakfast!	She did not want to eat.
1	dbac66cf-c1ca-4281-80e7-e32d0821d8911	dbac66cf-c1ca-4281-80e7-e32d0821d8911end	 I waited with the lights flashing behind me.	I hoped he would just give me a warning.
0	f26605e6-c3c2-4ea4-9a24-5c237bd929380	f26605e6-c3c2-4ea4-9a24-5c237bd929380end	 We had to put her down as she was in pain.	The whole family was glad Cinnamon left.
1	81150546-2bec-413f-a2f1-df4b40f4bb0e1	81150546-2bec-413f-a2f1-df4b40f4bb0e1end	 I tried a summer salad and coconut water.	This was my new favorite restaurant.
1	49582a49-fbcf-43e2-b1f2-843ab55d24911	49582a49-fbcf-43e2-b1f2-843ab55d24911end	 I ended up hitting my finger with the hammer.	I went to the hospital to fix my finger that I had broken.
0	ac74847e-5380-4cd9-a055-938a7f157e820	ac74847e-5380-4cd9-a055-938a7f157e820end	 She ran in the house and grabbed a flashlight.	Gina went to bed.
1	93d8aa7a-1841-48cf-94f2-4b9effd0babd1	93d8aa7a-1841-48cf-94f2-4b9effd0babd1end	 The next day, Deb's husband set her up with a interview at his job.	She got the job.
0	418b31ba-eb1a-4986-b569-dafa82f58bc30	418b31ba-eb1a-4986-b569-dafa82f58bc30end	 They were always so evenly matched.	Tony would blowout Mark.
0	d2c6f02d-624f-48d7-8bd1-e0cd4b4560160	d2c6f02d-624f-48d7-8bd1-e0cd4b4560160end	 His teacher wrote a note to his parents.	Ben crushes his alarm clock and buys a chicken.
1	d12c4ece-930d-40d6-85ea-9112993f3e331	d12c4ece-930d-40d6-85ea-9112993f3e331end	 I thought I was going to drown!	A lifeguard jumped in and pulled me out of the deep end.
0	73cf4b3f-604a-431d-8b5d-8e03b0cfb67a0	73cf4b3f-604a-431d-8b5d-8e03b0cfb67a0end	 She walked to the store.	Alex bought a yacht.
0	ae755c45-9d43-4b87-a751-3131f5ada51b0	ae755c45-9d43-4b87-a751-3131f5ada51b0end	 Eddie secretly buried a pile of quarters in the sand.	The man sadly found nothing that day.
1	18d4dbc1-ed3c-40ca-8155-18884bb427321	18d4dbc1-ed3c-40ca-8155-18884bb427321end	 The screen was cracked.	I returned the TV.
1	da54dc4e-8a45-4804-8446-73c5222ab7e21	da54dc4e-8a45-4804-8446-73c5222ab7e21end	 Sharon feels lucky to have had Fancy since she was a puppy.	Sharon knew her time with Fancy was short.
0	978b1dfc-732f-4856-9a14-05011f2a48550	978b1dfc-732f-4856-9a14-05011f2a48550end	 Tom decided to plant some orchids.	The orchids would be ugly.
1	4ff0bfb1-66ea-436d-858e-856e45b3f2e61	4ff0bfb1-66ea-436d-858e-856e45b3f2e61end	 Charlie didn't like the amount of corruption in the force.	Charlie vowed to change things if he was ever made chief.
0	2ce0a18d-0c2f-48bc-b634-73ee52b540f00	2ce0a18d-0c2f-48bc-b634-73ee52b540f00end	 The ride seemed much shorter with someone to talk to.	I did not have anyone to talk to though.
0	6f053d5d-4a11-49a2-8302-7543ed31c7450	6f053d5d-4a11-49a2-8302-7543ed31c7450end	 The requester was very responsive and decided to talk to me.	I do not enjoy helping people.
1	e04b2175-4e43-4660-a9bc-fbb0f0a2db6d1	e04b2175-4e43-4660-a9bc-fbb0f0a2db6d1end	 Her attempts were futile.	Tara still enjoyed listening on her own!
0	9ba79327-d72c-4882-a828-e8bd80fbab560	9ba79327-d72c-4882-a828-e8bd80fbab560end	 Ron spent the whole day playing in the snow with his friends.	Ron was very unhappy that it had snowed so much.
0	d313ed5f-56c3-40ee-918a-efeef6818d880	d313ed5f-56c3-40ee-918a-efeef6818d880end	 I ended up winning first place!	I was very disappointed.
1	7afb9047-0f6b-42cc-9787-34aacba9d03b1	7afb9047-0f6b-42cc-9787-34aacba9d03b1end	 They remind him of his grandma and what she meant to him.	It is a fond memory.
1	edd718b9-d7fd-4109-9645-501281ad33351	edd718b9-d7fd-4109-9645-501281ad33351end	 She saw the movie with friends and had a great time.	When her parents caught her she was grounded.
1	a61e75c6-7885-434b-bbac-4787ece304491	a61e75c6-7885-434b-bbac-4787ece304491end	 But then she realized she was lost.	Miranda went back the way she came to retrace her steps.
1	e5699d71-5494-4769-9e41-35e726fb5f531	e5699d71-5494-4769-9e41-35e726fb5f531end	 They raced each other for seven miles.	Jim won the race in his Corvette.
1	7e38da11-bd11-4368-b640-bcda322627631	7e38da11-bd11-4368-b640-bcda322627631end	 She even had hydrotherapy sessions.	She felt magnificently relaxed and contented afterwards.
1	3213262c-8178-478f-9528-61fdc6f89dee1	3213262c-8178-478f-9528-61fdc6f89dee1end	 When the candy cooled they put them in bags.	Her friends suggested she should sell the candy at a bake sale.
0	b9124010-865d-43e8-a341-75280447382f0	b9124010-865d-43e8-a341-75280447382f0end	 Like right now talking with you.	I can't wait to to start the paint-by-numbers set!
1	3a90aa96-7867-4e9c-82fa-2904543f072c1	3a90aa96-7867-4e9c-82fa-2904543f072c1end	 Her mom decided to craft the hoops herself at home.	Lo had the best costume in the play.
1	dbe003f5-61ad-473e-bd2d-02a17862a2e21	dbe003f5-61ad-473e-bd2d-02a17862a2e21end	 After work, Ben was caught in real bad traffic.	Ben was so hungry that he became sick.
0	98e50567-1b6d-4763-ab4e-e9b8cb0de91d0	98e50567-1b6d-4763-ab4e-e9b8cb0de91d0end	 We ate cold cereal for dinner tonight.	It was the best meal we ever had.
0	e3d73dc6-32ce-43f3-a831-0e1eb32319a80	e3d73dc6-32ce-43f3-a831-0e1eb32319a80end	 That weekend Cara then set up signs to advertise her sale.	Cara left for Vegas.
1	4b4eaf85-7b39-489e-a83e-9da41dd23f221	4b4eaf85-7b39-489e-a83e-9da41dd23f221end	 Vince got 10 ounces of frozen yogurt.	He shared it with a cute girl he met.
1	c8a46f88-aa83-4380-b466-a83715b1924d1	c8a46f88-aa83-4380-b466-a83715b1924d1end	 Two-hundred birds were hit.	Jim felt pleased.
1	55baff05-b025-458b-9cfb-9e9c7baa891f1	55baff05-b025-458b-9cfb-9e9c7baa891f1end	 We fell in love with a cute black kitten.	We bought the kitten.
1	6d8ef0c4-7b5f-443b-b9e1-c95bb507a55e1	6d8ef0c4-7b5f-443b-b9e1-c95bb507a55e1end	 The two discussed baby names for nearly half an hour.	They finally decided on one boy name and one girl name.
1	a447849b-07ec-40fc-a2d1-90a4ea497ffc1	a447849b-07ec-40fc-a2d1-90a4ea497ffc1end	 When He got out, he couldn't find a job.	Tony then went back to school and found a different major.
0	f389d1ce-da4e-4843-94a7-62656df6fb100	f389d1ce-da4e-4843-94a7-62656df6fb100end	 Harry hoped he did well enough to make the team.	Harry then quit his hockey team.
1	f3c5e059-72e7-412b-9248-80396c4e240a1	f3c5e059-72e7-412b-9248-80396c4e240a1end	 I asked who it was and why they were calling.	She said she was my long lost mother.
0	96d9d324-0868-40bc-9959-1aae94dd3b550	96d9d324-0868-40bc-9959-1aae94dd3b550end	 His roommates are grateful that Sean no longer smells as bad.	Sean's roommates got very angry that he wasn't listening.
1	91afa299-8aac-4ee9-8013-276d15a7769c1	91afa299-8aac-4ee9-8013-276d15a7769c1end	 It was great making new friends.	I really enjoyed meeting some new boys.
0	ed8978f8-7863-4f85-b0d9-b29739250d9a0	ed8978f8-7863-4f85-b0d9-b29739250d9a0end	 He was freaking out on the day of it.	Jerry won the marathon.
1	70a48e6f-a798-4f68-a865-4cecdac6c2621	70a48e6f-a798-4f68-a865-4cecdac6c2621end	 He freaked out so much he screamed.	The bat flew directly toward the source of the scream.
0	e06719bc-6fdc-44b0-b40d-2892b339ba7b0	e06719bc-6fdc-44b0-b40d-2892b339ba7b0end	 The girls spent everyday together.	Maggie wanted to be alone.
0	a7d985bc-8564-4262-8c45-6d211bd59f310	a7d985bc-8564-4262-8c45-6d211bd59f310end	 Ashley then went home and gave her dog a bath.	Ashley's dog was full of live fleas.
1	46234dbc-80c0-4e7d-9bf4-7e880ced46021	46234dbc-80c0-4e7d-9bf4-7e880ced46021end	 They climbed the tallest mountain in her area.	Mia had a great time.
1	4182f0b2-39c4-4e65-86eb-f1db0789d1fd1	4182f0b2-39c4-4e65-86eb-f1db0789d1fd1end	 Sharon couldn't have been more wrong in her assumption!	They ended up being huge plants.
0	fd2ea23c-2ae0-43eb-a175-a45251c82d430	fd2ea23c-2ae0-43eb-a175-a45251c82d430end	 The judges liked the sculpture very much.	She was disqualified from the contest.
0	c2eeb379-1ad6-44bc-bf40-ecbf307a40020	c2eeb379-1ad6-44bc-bf40-ecbf307a40020end	 She saw a huge, scary fish swimming in the water!	Ana vowed never to go hiking again!
1	c94847d6-71da-43c6-981b-5442f6c1efff1	c94847d6-71da-43c6-981b-5442f6c1efff1end	 Lela finally started getting better the last few months.	Lela then finished treatment and felt better.
1	737d2e8c-d15c-4ac5-8288-01532a5f794f1	737d2e8c-d15c-4ac5-8288-01532a5f794f1end	 My favorite class is music.	I had a great time at school.
0	5e0bf502-0e65-4d3d-bf92-ad19f8f5b5dd0	5e0bf502-0e65-4d3d-bf92-ad19f8f5b5dd0end	 I caught a fever from being in the rain for several minutes.	I went swimming in the lake.
0	764c6282-20a9-4f0f-9d1e-540409d0e1020	764c6282-20a9-4f0f-9d1e-540409d0e1020end	 She was horrified when the teacher made them run the first day.	Gina felt amazing that she ran.
0	4baf0727-0769-4a16-b57c-0f65138e476d0	4baf0727-0769-4a16-b57c-0f65138e476d0end	 Looking around, he saw his archenemy holding a straw.	The boy was grateful.
1	6ead3cd4-e1a7-4ca8-a93a-f0fd32390bf71	6ead3cd4-e1a7-4ca8-a93a-f0fd32390bf71end	 He told me about how he was very ill and sad.	I listened and told him I hoped he felt better.
1	adcbb33f-7b7e-463a-88b8-834fee67198f1	adcbb33f-7b7e-463a-88b8-834fee67198f1end	 When Gary took his lunch, he found out the machine was broken.	Gary was very upset and went hungry.
0	32377c55-fdef-4b49-804c-9ea5f964f67b0	32377c55-fdef-4b49-804c-9ea5f964f67b0end	 His girlfriend liked to go in the water for a bit.	They didn't like the beach anymore.
1	6243f443-719a-4425-a14f-c2e8cd65be1d1	6243f443-719a-4425-a14f-c2e8cd65be1d1end	 She decided to go to the authorities.	Selena made sure the person was arrested.
0	39ba66cb-3cde-4cee-8a25-fbf47ac926780	39ba66cb-3cde-4cee-8a25-fbf47ac926780end	 They realized he needed glasses and not a tutor.	Skip's parents decided not to get him glasses.
0	7eb48737-de7e-4935-ad07-fb6bd63239230	7eb48737-de7e-4935-ad07-fb6bd63239230end	 She called her bank, who reversed the charges.	She made sure to thank the fast food cashier.
0	19242426-8575-4299-9ab5-ea59e7b280620	19242426-8575-4299-9ab5-ea59e7b280620end	 As he got better, the two of them were able to talk.	Dani was not surprised by the events that day.
1	da333c2d-fd57-4270-871d-8dee0045f51b1	da333c2d-fd57-4270-871d-8dee0045f51b1end	 It costs me a lot of money to get them all off my record.	I now drive at a normal speed.
0	79ec2783-bf9c-4c84-985e-541ad687ef300	79ec2783-bf9c-4c84-985e-541ad687ef300end	 To my surprise I actually had a good time!	I went to the tennis match alone and had a beer.
1	e1e9d4c3-0dcb-4ef0-b558-2563e36088ff1	e1e9d4c3-0dcb-4ef0-b558-2563e36088ff1end	 And Jeff was happy that he heard no more barking.	Jeff would finally get peace and quiet.
0	49ed13f1-0fd9-4cd8-b810-0c1971af59a50	49ed13f1-0fd9-4cd8-b810-0c1971af59a50end	 He practices diving very hard every day.	Terry has given up swimming.
0	a31092f3-5948-4de6-be36-f07a76895f7f0	a31092f3-5948-4de6-be36-f07a76895f7f0end	 She stepped on the boat and heard the engine roar.	It was such a long car trip.
1	2928e9de-f40c-4851-8d2f-a8b70e1067511	2928e9de-f40c-4851-8d2f-a8b70e1067511end	 His phone fell out of his hand and landed on the ground.	The person apologized to Henry.
0	e173545d-f2fa-4f12-b117-58b2def777530	e173545d-f2fa-4f12-b117-58b2def777530end	 Her friends and family told her it was crazy to leave school.	Lisa got a degree in business.
0	e18c3d41-93e3-46b5-9e8e-3d9900f6b4920	e18c3d41-93e3-46b5-9e8e-3d9900f6b4920end	 After finishing the course, Cornelia built a beautiful table.	Cornelia chopped the  table  up  for  firewood.
0	9f097485-ac0b-40b0-bf42-3fde6476ce140	9f097485-ac0b-40b0-bf42-3fde6476ce140end	 He had gone hungry before so he knew all things must eat.	Mark hated animals.
1	10dff8fb-1f57-4261-8f75-4abf667e5f931	10dff8fb-1f57-4261-8f75-4abf667e5f931end	 I made two mugs of hot chocolate and woke up my husband.	It was a great morning.
1	5c227db5-f5db-47b6-a45c-d851bd811da11	5c227db5-f5db-47b6-a45c-d851bd811da11end	 They came by our house and denied everything.	We ordered from another store.
0	e92781bd-beee-4be6-ba37-0e2f7c2588640	e92781bd-beee-4be6-ba37-0e2f7c2588640end	 And the recipient wrote back to Matilda!	Matilda then got a letter from her brother.
1	b1efeb4c-1626-4ec9-ad7c-b605ece908ff1	b1efeb4c-1626-4ec9-ad7c-b605ece908ff1end	 His neighbor came over and helped him get his car running.	Bob made it to work on time.
0	7bd16612-de11-4c7c-87b1-ed79631d8f880	7bd16612-de11-4c7c-87b1-ed79631d8f880end	 He surprise his daughter with a new savings account for her child.	Earl and his daughter don't like each other.
0	9bafd29b-aaf8-47e2-b0d1-b4600723e8f40	9bafd29b-aaf8-47e2-b0d1-b4600723e8f40end	 They called a tow truck to tow the car home.	Amy then drove to school.
0	4491c70f-158c-4c4b-b5ed-87b3812711f30	4491c70f-158c-4c4b-b5ed-87b3812711f30end	 The stunt man was ejected from his seat.	The stunt man loved it.
1	7f106d09-88a1-4307-8fea-06f32a31157c1	7f106d09-88a1-4307-8fea-06f32a31157c1end	 He forgot to ask for arrows for the bow.	He carved some sticks to use for makeshift arrows.
1	488b69f4-c685-4882-b5d3-73a328cfd0871	488b69f4-c685-4882-b5d3-73a328cfd0871end	 She called Emma and asked her to create paintings for her restaurant.	Emma was happy to have a new audience for her work.
0	e71d07b3-5647-4fa3-9b90-27ea083b39a00	e71d07b3-5647-4fa3-9b90-27ea083b39a00end	 The dog bit a mother and her baby.	The baby even pet the dog right afterwards.
0	0ead4e95-f11f-4fed-a8ef-47d46004934d0	0ead4e95-f11f-4fed-a8ef-47d46004934d0end	 He became very warm and content.	Stewart was glad that he remembered to keep the fire going.
1	844bc94f-b9dd-4c80-874e-b56c300fcca71	844bc94f-b9dd-4c80-874e-b56c300fcca71end	 Pat aces his test.	Pat is happy.
0	2685ba6d-8b1c-462c-af50-ae5381d641720	2685ba6d-8b1c-462c-af50-ae5381d641720end	 The ring was even more gorgeous up close!	Randy ran away screaming.
1	ebe0057c-473b-4a3b-8361-746a9fbbf39c1	ebe0057c-473b-4a3b-8361-746a9fbbf39c1end	 They stopped and talked to him for awhile.	Jim asked Lynn on a date.
0	5829ddaa-59cc-4bf4-96fc-ae78f74bc4770	5829ddaa-59cc-4bf4-96fc-ae78f74bc4770end	 I opened the paper to the Leisure section.	I read a fascinating article.
1	7b39edb9-5cf8-4dde-b39f-400e11a4d2c21	7b39edb9-5cf8-4dde-b39f-400e11a4d2c21end	 The reviews and articles were published in national magazines.	His parents relented.
1	bee156cd-7812-4c67-ba93-1b2c497ee3641	bee156cd-7812-4c67-ba93-1b2c497ee3641end	 Finally, she remembered the lullaby her mother had sung to her.	The mother gently sung the lullaby to her baby.
0	0d5e139a-4fe1-4652-85b5-7979d430391d0	0d5e139a-4fe1-4652-85b5-7979d430391d0end	 She carried him into the store in order to select a new pair.	Ava was a neglectful mother.
0	34e043b3-9511-4589-8d32-3c91f92e03650	34e043b3-9511-4589-8d32-3c91f92e03650end	 He loved his gift from me on Christmas morning.	With a look of disgust, he threw the tickets in the trash.
1	ed8978f8-7863-4f85-b0d9-b29739250d9a1	ed8978f8-7863-4f85-b0d9-b29739250d9a1end	 He was freaking out on the day of it.	Jerry attempted to run the marathon but quickly collapsed,
0	63c73231-89b3-43ca-abf7-27bd229a92a20	63c73231-89b3-43ca-abf7-27bd229a92a20end	 Her mother agreed with him.	Gina got dehydrated.
1	09e93773-cb09-4bdb-b1ee-bcf339416c531	09e93773-cb09-4bdb-b1ee-bcf339416c531end	 It wound up having 7 kittens.	Dorothy made sure to buy lots of cat food.
0	a13f5ef2-8f1d-4be0-a037-ed2c306564140	a13f5ef2-8f1d-4be0-a037-ed2c306564140end	 He joined a gym and started to watch what he ate.	Bob gained 50 pounds.
1	a9edad89-7ad4-4655-9aae-e1aec3a4a7df1	a9edad89-7ad4-4655-9aae-e1aec3a4a7df1end	 She cried and cried until her parents caved.	They went to the animal shelter and picked out a cute puppy.
1	5080c261-9751-47c0-9cb9-7a9a326fb62f1	5080c261-9751-47c0-9cb9-7a9a326fb62f1end	 No one answered however, the front door was open.	Tom began to worry.
0	a9013402-27fe-4ff3-9d6b-e01ef3ff8e660	a9013402-27fe-4ff3-9d6b-e01ef3ff8e660end	 He battled his claustrophobia for two hours.	Jay laid down and took a nap.
1	4538de5c-e6fe-4cb2-a4c8-6c987edfd1231	4538de5c-e6fe-4cb2-a4c8-6c987edfd1231end	 I tried to back up her photos to a drive, but failed.	There were too many photos to upload.
1	442e3665-c620-415d-9896-e5437de30bbc1	442e3665-c620-415d-9896-e5437de30bbc1end	 After going through all the steps, Brian tasted the pork chops.	Brain was happy that they tasted so good.
0	88fcccdd-6bec-4d48-9e12-acc58e2b91d30	88fcccdd-6bec-4d48-9e12-acc58e2b91d30end	 She said she was working out and eating better.	Anna's friends thought her methods were ineffective.
0	a0463fed-950f-4202-a658-c95358cf13a00	a0463fed-950f-4202-a658-c95358cf13a00end	 On the day of tryouts, she broke her toe.	She did very well in the tryouts.
1	98e50567-1b6d-4763-ab4e-e9b8cb0de91d1	98e50567-1b6d-4763-ab4e-e9b8cb0de91d1end	 We ate cold cereal for dinner tonight.	We were all very upset.
0	5589e9bd-0126-4ff8-86a4-1e8ff4a140b70	5589e9bd-0126-4ff8-86a4-1e8ff4a140b70end	 He eventually came before night time.	I was glad to be home early from school that day.
0	df30abcd-2e74-4880-b166-29f84b2e6b2b0	df30abcd-2e74-4880-b166-29f84b2e6b2b0end	 At breakfast the next morning, he met Bill.	They all hung out without him and he felt excluded.
1	7efd5758-6c1f-4c3f-a78f-474683a8a6881	7efd5758-6c1f-4c3f-a78f-474683a8a6881end	 Ben soon realized that fishing was not for him.	Ben asked his grandfather if they could watch a movie instead.
1	fa10c3d0-1dad-4423-9054-b783c6f4d4bd1	fa10c3d0-1dad-4423-9054-b783c6f4d4bd1end	 It was an exhilarating experience.	Quentin was glad that he went.
0	f356e390-62ba-4c5a-9f2b-b77d2b6b35a20	f356e390-62ba-4c5a-9f2b-b77d2b6b35a20end	 The scariest part was at the end.	They were having a Christmas party at the exit.
1	7887fe5f-be9c-48cb-9f83-cdf4e054852d1	7887fe5f-be9c-48cb-9f83-cdf4e054852d1end	 Johnny's team won the game.	Johnny was elated.
1	dc91bd65-f0ca-4cbe-9e1f-73da6aefd7e51	dc91bd65-f0ca-4cbe-9e1f-73da6aefd7e51end	 We fell asleep counting the stars in the sky.	We had a wonderful time camping.
1	ed5d6365-1862-4e67-8118-41630999a0601	ed5d6365-1862-4e67-8118-41630999a0601end	 Mosh rushed out with his little sister in his arms.	He was relieved to be alive.
1	6a8bdf10-7442-4f8e-8f3c-073efed3b7a01	6a8bdf10-7442-4f8e-8f3c-073efed3b7a01end	 He went around dusting the entire house.	His parents gave him three days off.
1	740606e4-91dc-461d-ac86-58c4922b34db1	740606e4-91dc-461d-ac86-58c4922b34db1end	 When it was her turn she made sure to put her best acting to use.	Bella's friends were very frightened by her story.
